"email","quality","result","free","role"
"lucy@buzzbuzz.org","good","ok","no","no"
"lucy@playdaysnurseries.co.uk","risky","catch_all","no","no"
"lucy@pumpkinpiechildcare.co.uk","risky","catch_all","no","no"
"lucy@ringrosechelsea.co.uk","risky","catch_all","no","no"
"lucy_foley@hotmail.com","good","ok","yes","no"
"lucylockets@btconnect.com","good","ok","no","no"
"luke@activeeducationgroup.co.uk","good","ok","no","no"
"lutonoffice@funfestholidayclub.co.uk","good","ok","no","no"
"lymegreen@tinyadventures.co.uk","good","ok","no","no"
"lyndhurstearlyyears@gmx.co.uk","good","ok","no","no"
"lyndsey.slessor@myohana.co.uk","good","ok","no","no"
"lyndseywalkden@yahoo.co.uk","risky","unknown","yes","no"
"lynsey.abbotts@ymcaworcestershire.org.uk","good","ok","no","no"
"lynsey@littledotsdaycare.co.uk","bad","invalid","no","no"
"lytchett@kidslovenature.co.uk","good","ok","no","no"
"m_ravat@hotmail.co.uk","good","ok","yes","no"
"madhatties@aol.co.uk","risky","catch_all","no","no"
"madleypark@ccc.coop","risky","catch_all","no","no"
"maggie@beechcroftdaynursery.co.uk","good","ok","no","no"
"magic.tree@justchildcare.co.uk","good","ok","no","no"
"magicangelsnursery@yahoo.com","risky","unknown","yes","no"
"maidstone.ragstonehouse@busybees.com","good","ok","no","no"
"maidstoneboughtonlane@brighthorizons.com","good","ok","no","no"
"maidstonehospital@busybees.com","good","ok","no","no"
"maidstoneturkeymill@brighthorizons.com","good","ok","no","no"
"mail@abacus-daynursery.co.uk","good","ok","no","yes"
"mail@bouncingbeansnursery.co.uk","good","ok","no","yes"
"mail@daintryhall.co.uk","good","ok","no","yes"
"mail@hidayanursery.co.uk","good","ok","no","yes"
"mail@littlefootsteps.info","risky","catch_all","no","yes"
"mail@littleowls-nursery.co.uk","good","ok","no","yes"
"mail@strawberryfields.london","good","ok","no","yes"
"mail@thegardenhousenursery.co.uk","risky","catch_all","no","yes"
"mail@theoldschoolnursery.org.uk","good","ok","no","yes"
"mailbox@churchhousenursery.com","good","ok","no","yes"
"mainstreet.children1st@breedonhouse.co.uk","good","ok","no","no"
"makhanteach@hotmail.com","good","ok","yes","no"
"maltby@allchildrengreatandsmall.co.uk","good","ok","no","no"
"maltby@limetree-nursery.co.uk","risky","unknown","no","no"
"management.secretgarden@gmail.com","good","ok","yes","no"
"management@bramblyhouse.co.uk","risky","catch_all","no","yes"
"management@diddydinos.co.uk","good","ok","no","yes"
"management@earlydaysformby.co.uk","risky","catch_all","no","yes"
"management@fountnursery.com","good","ok","no","yes"
"management@hfh-childcare.co.uk","risky","catch_all","no","yes"
"management@hitchinhousedaynursery.com","good","ok","no","yes"
"management@littleacornshindleygreennursery.school","good","ok","no","yes"
"management@themulberrybush.co.uk","good","ok","no","yes"
"manager.baildon@littlewellies.net","bad","invalid","no","no"
"manager.beach@hovevillage.com","good","ok","no","no"
"manager.billingham@smilesnursery.co.uk","good","ok","no","no"
"manager.bloomsbury@hovevillage.com","good","ok","no","no"
"manager.brightbeginnings@btconnect.com","good","ok","no","no"
"manager.churchstreet@nfamilyclub.com","good","ok","no","no"
"manager.cobham@nfamilyclub.com","good","ok","no","no"
"manager.fulhamcaringhands@hotmail.com","good","ok","yes","no"
"manager.hoddesdon@ashbournedaynurseries.com","good","ok","no","no"
"manager.leavesden@ashbournedaynurseries.com","good","ok","no","no"
"manager.library@hovevillage.com","good","ok","no","no"
"manager.ncr@hovevillage.com","good","ok","no","no"
"manager.newollerton@ashbournedaynurseries.com","good","ok","no","no"
"manager.norton@smilesnursery.co.uk","good","ok","no","no"
"manager.orchardsdaynursery@outlook.com","risky","unknown","yes","no"
"manager.prbn@ashbournedaynurseries.com","good","ok","no","no"
"manager.reading@nfamilyclub.com","good","ok","no","no"
"manager.redhill@nfamilyclub.com","good","ok","no","no"
"manager.swanbourne@ashbournedaynurseries.com","good","ok","no","no"
"manager.ventures@gmail.com","good","ok","yes","no"
"manager@abingdonkindergarten.co.uk","good","ok","no","yes"
"manager@acornsnurseryschool.co.uk","risky","catch_all","no","yes"
"manager@advantagedaynursery.co.uk","risky","catch_all","no","yes"
"manager@angelsonthepark.co.uk","good","ok","no","yes"
"manager@apexkids.uk","good","ok","no","yes"
"manager@arcpreschool.co.uk","good","ok","no","yes"
"manager@balhamrainbow.com","good","ok","no","yes"
"manager@bananamoon-stokepoges.co.uk","good","ok","no","yes"
"manager@barnnursery.co.uk","good","ok","no","yes"
"manager@bartonstacey.launchpads.org.uk","good","ok","no","yes"
"manager@beamingstarsdaynursery.co.uk","risky","catch_all","no","yes"
"manager@beechwoodchildcare.com","good","ok","no","yes"
"manager@benjaminrabbitnursery.co.uk","risky","unknown","no","yes"
"manager@bhdaynursery.co.uk","good","ok","no","yes"
"manager@bigdiscoveries.co.uk","good","ok","no","yes"
"manager@bluenest.uk","bad","invalid","no","yes"
"manager@bluepeardaynursery.com","risky","catch_all","no","yes"
"manager@boldre.launchpads.org.uk","good","ok","no","yes"
"manager@bolehillnursery.co.uk","good","ok","no","yes"
"manager@brambles-nursery.org.uk","good","ok","no","yes"
"manager@bramcotevillagenursery.co.uk","risky","catch_all","no","yes"
"manager@breastonpreschool.com","risky","catch_all","no","yes"
"manager@brightstars.org.uk","risky","catch_all","no","yes"
"manager@buckinghamschool.org.uk","risky","catch_all","no","yes"
"manager@buntingsnursery.com","good","ok","no","yes"
"manager@camelotkids.co.uk","risky","catch_all","no","yes"
"manager@castlehousedaynursery.co.uk","good","ok","no","yes"
"manager@cavendishnurserydoncaster.co.uk","risky","catch_all","no","yes"
"manager@cheekymonkeyschildcare.com","good","ok","no","yes"
"manager@cherrytreemontessori.com","good","ok","no","yes"
"manager@chestnuttreenursery.org","good","ok","no","yes"
"manager@childfirstaylesburypreschool.com","risky","catch_all","no","yes"
"manager@childfirstbanbury.com","risky","catch_all","no","yes"
"manager@childfirstbicester.com","risky","catch_all","no","yes"
"manager@cliftoneyc.co.uk","good","ok","no","yes"
"manager@conifersdaynursery.co.uk","risky","catch_all","no","yes"
"manager@cornerhousedaynursery.org","good","ok","no","yes"
"manager@crossleymillnursery.org.uk","good","ok","no","yes"
"manager@daisychainnursery-hook.co.uk","bad","invalid","no","yes"
"manager@doodledodaynursery.com","risky","catch_all","no","yes"
"manager@duchessnurseryabingdon.co.uk","risky","catch_all","no","yes"
"manager@duchessnurserysteventon.co.uk","risky","catch_all","no","yes"
"manager@duchessnurserywallingford.co.uk","risky","catch_all","no","yes"
"manager@earlylearningdaycare.co.uk","good","ok","no","yes"
"manager@ecobabedaynursery.co.uk","risky","catch_all","no","yes"
"manager@elmfieldnursery.co.uk","good","ok","no","yes"
"manager@firefliesnursery.co.uk","risky","catch_all","no","yes"
"manager@firststepsgroup.co.uk","good","ok","no","yes"
"manager@flyingstartnurseries.co.uk","good","ok","no","yes"
"manager@footprintschildcare.co.uk","risky","catch_all","no","yes"
"manager@foresthillmontessori.com","risky","catch_all","no","yes"
"manager@geniusgems.co.uk","risky","catch_all","no","yes"
"manager@gosforthnursery.co.uk","risky","catch_all","no","yes"
"manager@greengladeforestschool.com","good","ok","no","yes"
"manager@happyorkids.com","risky","catch_all","no","yes"
"manager@honleydaycare.co.uk","good","ok","no","yes"
"manager@jesmondnursery.co.uk","good","ok","no","yes"
"manager@joelnursery.com","risky","catch_all","no","yes"
"manager@jumpingjacksnursery.co.uk","risky","catch_all","no","yes"
"manager@kabukichildcare.com","good","ok","no","yes"
"manager@kidzvillage.co.uk","good","ok","no","yes"
"manager@kinderoos.com","risky","catch_all","no","yes"
"manager@kingfishernurserydidsbury.co.uk","risky","unknown","no","yes"
"manager@littlebluevan.co.uk","good","ok","no","yes"
"manager@littlecastlenurserypevensey.co.uk","good","ok","no","yes"
"manager@littlecedars.co.uk","good","ok","no","yes"
"manager@littlediscoverers.org","good","ok","no","yes"
"manager@littlefishesbromham.co.uk","good","ok","no","yes"
"manager@littlelimesdaynursery.co.uk","risky","catch_all","no","yes"
"manager@littlemuffinsnursery.co.uk","risky","catch_all","no","yes"
"manager@littlerascalsnurseries.co.uk","risky","catch_all","no","yes"
"manager@littlerascalspreprep.com","risky","catch_all","no","yes"
"manager@littlestars-daynursery.com","risky","catch_all","no","yes"
"manager@littlestepsdaycare.co.uk","good","ok","no","yes"
"manager@littleways.co.uk","risky","catch_all","no","yes"
"manager@littlewombles.co.uk","risky","unknown","no","yes"
"manager@maidstonemencap.org","risky","catch_all","no","yes"
"manager@ministepsnursery.co.uk","risky","catch_all","no","yes"
"manager@moatbarnnursery.co.uk","good","ok","no","yes"
"manager@monkeypuzzlebattersea.co.uk","good","ok","no","yes"
"manager@monkeypuzzlebedford.co.uk","good","ok","no","yes"
"manager@monkeypuzzlebishopsstortford.co.uk","good","ok","no","yes"
"manager@monkeypuzzleborehamwood.co.uk","good","ok","no","yes"
"manager@monkeypuzzlechadwellheath.co.uk","good","ok","no","yes"
"manager@monkeypuzzlechesham.co.uk","good","ok","no","yes"
"manager@monkeypuzzleedenbridge.co.uk","bad","invalid","no","yes"
"manager@monkeypuzzleeltham","bad","invalid","no","no"
"manager@monkeypuzzlehartleywintney.co.uk","good","ok","no","yes"
"manager@monkeypuzzlemuswellhill.co.uk","risky","catch_all","no","yes"
"manager@monkeypuzzlesouthport.co.uk","good","ok","no","yes"
"manager@monkeypuzzlestokenewington.co.uk","good","ok","no","yes"
"manager@monkeypuzzleuxbridge.co.uk","good","ok","no","yes"
"manager@monkeypuzzleware.co.uk","good","ok","no","yes"
"manager@monkeypuzzlewatford.co.uk","good","ok","no","yes"
"manager@mtonursery.com","good","ok","no","yes"
"manager@narahorton.com","good","ok","no","yes"
"manager@natterjacksdaynursery.com","risky","catch_all","no","yes"
"manager@nestmarcopolo.com","good","ok","no","yes"
"manager@northharrownursery.co.uk","risky","catch_all","no","yes"
"manager@oaklandhall.co.uk","good","ok","no","yes"
"manager@oratorymontessori.com","good","ok","no","yes"
"manager@phdaynursery.co.uk","good","ok","no","yes"
"manager@pinerivers.co.uk","good","ok","no","yes"
"manager@prnursery.co.uk","good","ok","no","yes"
"manager@puddle-ducks.org.uk","risky","catch_all","no","yes"
"manager@rainbownursery.com","risky","catch_all","no","yes"
"manager@rainbownurserydartford.com","risky","catch_all","no","yes"
"manager@rimu.co.uk","risky","unknown","no","yes"
"manager@rushcliffe-montessori.co.uk","good","ok","no","yes"
"manager@safarikindergarten.com","good","ok","no","yes"
"manager@scallywags-nursery.com","risky","catch_all","no","yes"
"manager@schoolhousebracknell.co.uk","risky","catch_all","no","yes"
"manager@smartiesnursery.org","good","ok","no","yes"
"manager@sparrowsnursery.com","good","ok","no","yes"
"manager@staidansdaynursery.co.uk","risky","catch_all","no","yes"
"manager@starlingsnursery.com","good","ok","no","yes"
"manager@stnicholas-nursery.com","risky","catch_all","no","yes"
"manager@stocktonhouseschool.co.uk","good","ok","no","yes"
"manager@sunrisedaynursery.com","risky","catch_all","no","yes"
"manager@tenderyearsbolton.co.uk","good","ok","no","yes"
"manager@themanorhousenursery.co.uk","good","ok","no","yes"
"manager@theparknursery.com","risky","catch_all","no","yes"
"manager@thepickfordnursery.com","risky","catch_all","no","yes"
"manager@theunicornnurserycastleford.co.uk","good","ok","no","yes"
"manager@thevalleynursery.com","risky","catch_all","no","yes"
"manager@thewonderyearsdaynursery.com","good","ok","no","yes"
"manager@tinytoeshertford.co.uk","risky","catch_all","no","yes"
"manager@tinytoesnursery.co.uk","good","ok","no","yes"
"manager@toyboxbrighouse.co.uk","bad","invalid","no","yes"
"manager@trainingdepot.co.uk","good","ok","no","yes"
"manager@treehousenurseryschool.com","good","ok","no","yes"
"manager@twickenhamdaynursery.com","bad","invalid","no","yes"
"manager@woldschildcare.co.uk","risky","catch_all","no","yes"
"manager@youngexplorerspreschool.co.uk","good","ok","no","yes"
"manageracc@craftywizardspreschools.com","good","ok","no","no"
"managerahpark@craftywizardspreschools.com","good","ok","no","no"
"managerbm@naturalchildcarecompany.co.uk","risky","catch_all","no","no"
"managerbromley@craftywizardspreschools.com","good","ok","no","no"
"managerburnhamdaynursery@behappypreschool.co.uk","good","ok","no","no"
"managercoronationroad@grandiruk.com","good","ok","no","no"
"managercp@treehousenurseryschool.com","good","ok","no","no"
"managercpg@welearn365.com","good","ok","no","no"
"managereltham@craftywizardspreschools.com","good","ok","no","no"
"managergreatparkroad@grandiruk.com","good","ok","no","no"
"managerhanham@grandiruk.com","good","ok","no","no"
"managerharoldhill@aol.co.uk","risky","catch_all","no","no"
"managerlewisham@cherubinsdaynursery.co.uk","good","ok","no","no"
"managerlh@thehousenurseries.com","risky","catch_all","no","no"
"managern16@brightfuturesnursery.com","good","ok","no","no"
"managerneweltham@craftywizardspreschools.com","good","ok","no","no"
"managernorthcote@thehousenurseries.com","risky","catch_all","no","no"
"managerplayday@gmail.com","good","ok","yes","no"
"managerpuddleducks@gmail.com","good","ok","yes","no"
"managerrainbownursery@gmail.com","good","ok","yes","no"
"managers@toddlerschildrensnurserylimited.co.uk","good","ok","no","yes"
"managershemel@thehousethatjackbultnursery.co.uk","bad","invalid","no","no"
"managersoundwell@grandiruk.com","good","ok","no","no"
"managertinytreehalifax@gmail.com","good","ok","yes","no"
"managerwebbswoodroad@grandiruk.com","good","ok","no","no"
"manchester.hyde@busybees.com","good","ok","no","no"
"mandy.pooley@glebehouseschool.co.uk","good","ok","no","no"
"mandy@ovingdeannurseryschool.co.uk","good","ok","no","no"
"manorhouse.ns1@btinternet.com","risky","unknown","yes","no"
"manorhousechildcare@gmail.com","good","ok","yes","no"
"manorlodge@tosn.co.uk","good","ok","no","no"
"manornursery@yahoo.co.uk","risky","unknown","yes","no"
"manorparkplaysafe@jancett.co.uk","good","ok","no","no"
"manpreet35@hotmail.com","good","ok","yes","no"
"mansfield@papermoonnurseries.co.uk","good","ok","no","no"
"maples@naturallycuriouschildcare.co.uk","risky","catch_all","no","no"
"marc@thanetchildcare.co.uk","good","ok","no","no"
"mardleyhill.nursery@busybees.com","good","ok","no","no"
"margaret.children1st@breedonhouse.co.uk","good","ok","no","no"
"maria@ladybirdpreschoollimited.co.uk","risky","catch_all","no","no"
"marie@centralparknursery.co.uk","risky","catch_all","no","no"
"marie@kiddi-creche.co.uk","good","ok","no","no"
"marienorth@totalise.co.uk","good","ok","no","no"
"marika.meadowsnursery@yahoo.com","risky","unknown","yes","no"
"marionmlcc@yahoo.co.uk","risky","unknown","yes","no"
"mark.mackley@cidari.co.uk","good","ok","no","no"
"mark@monkeypuzzledaynurseries.com","good","ok","no","no"
"marketharborough.centredirector@busybees.com","good","ok","no","no"
"markyate@chestnut-nursery.com","good","ok","no","no"
"marlboroughhill.centredirector@busybees.com","good","ok","no","no"
"marmaladeschools@gmail.com","good","ok","yes","no"
"marsha@playbc.co.uk","risky","catch_all","no","no"
"marshmallows@btconnect.com","good","ok","no","no"
"marshmallowsaccrington@gmail.com","good","ok","yes","no"
"marta@hopscotchdaynurseries.co.uk","bad","invalid","no","no"
"martha@daisychainchildcare.com","good","ok","no","no"
"marvelloustimesh@gmail.com","good","ok","yes","no"
"marvelskids@outlook.com","risky","unknown","yes","no"
"mary.appleblossom@gmail.com","good","ok","yes","no"
"marykellysrascals@hotmail.com","good","ok","yes","no"
"marypoppinsdaynursery@homail.co.uk","bad","disposable","no","no"
"marypopsnursery@aol.com","good","ok","yes","no"
"maryslittlelambschildcare@outlook.com","risky","unknown","yes","no"
"matlock@busybees.com","good","ok","no","no"
"mayokindergarten@outlook.com","risky","unknown","yes","no"
"maythornecottages@brighthorizons.com","good","ok","no","no"
"mazehill.nursery@1stsafari.co.uk","risky","catch_all","no","no"
"mb@thtjb-daynursery.co.uk","risky","catch_all","no","no"
"mbuglass@budmouth-aspirations.org","good","ok","no","no"
"mc@thefriarynurseryschool.com","good","ok","no","no"
"meadowview@lambsmead-nurseries.co.uk","good","ok","no","no"
"megan.jones@brighterfuturesforchildren.org","risky","catch_all","no","no"
"megan.williams@happykids-childcare.co.uk","good","ok","no","no"
"mel.fitzpatrick@kidsplanetdaynurseries.co.uk","bad","invalid","no","no"
"mel@pollysprivatedaynurseries.com","good","ok","no","no"
"mel@thebarn-childcare.co.uk","good","ok","no","no"
"melandra.manager@skyhighachievers.co.uk","good","ok","no","no"
"melanie.gibbons@kindrednurseries.co.uk","good","ok","no","no"
"melanie@cybertots.co.uk","risky","unknown","no","no"
"melbourne@scallywagsnursery.com","good","ok","no","no"
"melissa.lawrence@actionforchildren.org.uk","good","ok","no","no"
"melissakidsclub@outlook.com","risky","unknown","yes","no"
"melrosenursery@live.co.uk","good","ok","yes","no"
"melwalsh2257@yahoo.co.uk","risky","unknown","yes","no"
"meopham@busybees.com","good","ok","no","no"
"mercy@littleangelsuni.org.uk","risky","catch_all","no","no"
"merehousedaynursery@gmail.com","good","ok","yes","no"
"meriam@littlelife.io","risky","catch_all","no","no"
"merrydale@completechildcare.co.uk","good","ok","no","no"
"merseybank.nursery@aol.com","good","ok","yes","no"
"mg@busylizzynursery.co.uk","risky","catch_all","no","no"
"mh@ripleymail.co.uk","good","ok","no","no"
"michaela@bethersdenplayschool.co.uk","risky","catch_all","no","no"
"michaela@biddendenplayschool.co.uk","risky","catch_all","no","no"
"michelle.edmonds@kidsplanetdaynurseries.co.uk","good","ok","no","no"
